Fecha,Categoria,Producto,Region,Metodo_Pago,Cantidad,Precio_Unitario,Costo_Unitario,Descuento,Venta_Total,Costo_Total,Beneficio
2023-11-13,Hogar,Sofá,Oeste,Tarjeta de Crédito,6,29.59,18.5,0.2,142.03,110.98,31.05
2023-11-13,Ropa,Zapatos,Centro,Tarjeta de Crédito,3,67.67,28.16,0.0,203.01,84.47,118.54
2023-11-13,Deportes,Cinta de correr,Sur,Transferencia,1,191.4,93.88,0.0,191.4,93.88,97.52
2023-11-13,Electrónica,Smartphone,Oeste,Transferencia,8,1133.44,654.38,0.1,8160.79,5235.01,2925.77
2023-11-13,Juguetes,Puzzle,Oeste,PayPal,5,240.41,167.75,0.0,1202.04,838.75,363.29
2023-11-13,Hogar,Lámpara,Sur,Transferencia,2,50.51,24.39,0.2,80.82,48.77,32.05
2023-11-13,Juguetes,Puzzle,Centro,Efectivo,9,177.93,106.84,0.05,1521.32,961.58,559.75
2023-11-13,Ropa,Pantalón,Norte,PayPal,5,76.19,30.91,0.05,361.92,154.57,207.35
2023-11-13,Juguetes,Lego,Este,Tarjeta de Crédito,8,313.22,136.0,0.05,2380.48,1088.01,1292.47
2023-11-13,Juguetes,Puzzle,Este,PayPal,5,65.96,39.27,0.1,296.81,196.33,100.48
2023-11-13,Ropa,Camiseta,Sur,Tarjeta de Crédito,5,138.37,65.25,0.0,691.86,326.27,365.59
2023-11-13,Juguetes,Peluche,Centro,Tarjeta de Crédito,2,326.68,169.55,0.05,620.7,339.11,281.59
2023-11-14,Juguetes,Muñeca,Norte,Tarjeta de Crédito,10,142.01,84.5,0.0,1420.06,844.96,575.1
2023-11-14,Deportes,Bicicleta,Norte,Tarjeta de Crédito,7,256.97,130.67,0.15,1528.97,914.67,614.3
2023-11-14,Ropa,Pantalón,Sur,PayPal,3,161.04,76.99,0.0,483.12,230.97,252.16
2023-11-14,Hogar,Sofá,Centro,Transferencia,10,138.12,66.94,0.0,1381.23,669.35,711.88
2023-11-14,Deportes,Balón,Sur,Transferencia,10,311.78,184.28,0.0,3117.83,1842.84,1274.99
2023-11-14,Juguetes,Muñeca,Sur,Efectivo,3,148.86,100.62,0.0,446.59,301.86,144.73
2023-11-14,Ropa,Zapatos,Sur,PayPal,9,228.27,139.32,0.0,2054.43,1253.91,800.53
2023-11-14,Electrónica,Laptop,Sur,Efectivo,10,687.96,424.92,0.0,6879.64,4249.23,2630.41
2023-11-14,Ropa,Pantalón,Norte,Transferencia,7,283.95,161.41,0.1,1788.9,1129.86,659.03
2023-11-14,Electrónica,Laptop,Este,PayPal,8,1252.25,625.78,0.15,8515.32,5006.21,3509.11
2023-11-14,Electrónica,Smartphone,Centro,Tarjeta de Crédito,2,135.88,57.55,0.1,244.59,115.11,129.48
2023-11-14,Electrónica,Laptop,Sur,PayPal,9,558.12,339.24,0.05,4771.94,3053.17,1718.77
2023-11-14,Hogar,Mesa,Centro,PayPal,9,69.04,34.6,0.0,621.37,311.37,310.0
2023-11-14,Deportes,Balón,Sur,Transferencia,6,113.73,56.67,0.0,682.36,340.0,342.36
2023-11-15,Electrónica,Tablet,Centro,Transferencia,4,626.02,400.28,0.0,2504.09,1601.12,902.96
2023-11-15,Electrónica,Smartphone,Oeste,Tarjeta de Crédito,8,722.71,317.59,0.1,5203.49,2540.76,2662.73
2023-11-15,Deportes,Cinta de correr,Oeste,Transferencia,5,134.22,77.89,0.1,603.99,389.46,214.53
2023-11-15,Electrónica,Auriculares,Oeste,Transferencia,7,936.15,639.1,0.2,5242.45,4473.69,768.75
2023-11-15,Juguetes,Peluche,Este,PayPal,5,271.68,132.67,0.0,1358.4,663.34,695.06
2023-11-15,Deportes,Raqueta,Sur,Tarjeta de Crédito,10,41.38,24.55,0.0,413.79,245.49,168.3
2023-11-15,Ropa,Pantalón,Este,Efectivo,2,148.81,76.12,0.0,297.62,152.24,145.38
2023-11-15,Juguetes,Lego,Este,PayPal,4,258.8,122.03,0.0,1035.22,488.1,547.11
2023-11-15,Deportes,Balón,Este,Transferencia,1,219.39,161.42,0.2,175.52,161.42,14.1
2023-11-16,Juguetes,Lego,Centro,Efectivo,6,170.17,84.0,0.15,867.89,504.0,363.89
2023-11-16,Juguetes,Muñeca,Norte,Efectivo,8,293.51,116.05,0.1,2113.3,928.39,1184.91
2023-11-16,Hogar,Cama,Este,PayPal,10,67.03,40.16,0.2,536.22,401.65,134.57
2023-11-16,Ropa,Camiseta,Sur,PayPal,6,71.02,37.34,0.05,404.81,224.07,180.74
2023-11-16,Deportes,Cinta de correr,Este,Transferencia,10,212.05,114.55,0.0,2120.51,1145.47,975.04
2023-11-16,Hogar,Sofá,Norte,Transferencia,1,278.06,120.61,0.15,236.35,120.61,115.74
2023-11-16,Deportes,Balón,Norte,Tarjeta de Crédito,4,65.27,35.96,0.15,221.9,143.82,78.08
2023-11-16,Ropa,Chaqueta,Sur,Efectivo,7,47.66,25.44,0.1,300.27,178.1,122.17
2023-11-16,Deportes,Balón,Sur,Tarjeta de Crédito,2,43.21,23.98,0.0,86.42,47.97,38.46
2023-11-16,Ropa,Zapatos,Sur,Efectivo,4,87.58,44.5,0.0,350.31,178.01,172.3
2023-11-17,Ropa,Chaqueta,Centro,Tarjeta de Crédito,10,257.99,184.09,0.0,2579.95,1840.93,739.02
2023-11-17,Juguetes,Coche RC,Este,Transferencia,6,159.73,87.54,0.2,766.71,525.25,241.46
2023-11-17,Electrónica,Auriculares,Sur,Transferencia,7,329.81,184.87,0.2,1846.94,1294.07,552.87
2023-11-17,Ropa,Gorra,Centro,Transferencia,4,198.12,120.59,0.1,713.24,482.35,230.89
2023-11-17,Hogar,Lámpara,Centro,PayPal,3,77.32,40.18,0.0,231.96,120.54,111.43
2023-11-17,Juguetes,Puzzle,Oeste,Transferencia,2,328.71,119.18,0.05,624.56,238.36,386.19
2023-11-17,Deportes,Balón,Sur,Efectivo,9,105.71,60.77,0.15,808.65,546.91,261.75
2023-11-17,Deportes,Pesas,Centro,PayPal,8,297.97,173.46,0.0,2383.8,1387.7,996.1
2023-11-17,Deportes,Cinta de correr,Norte,PayPal,3,269.69,168.19,0.0,809.06,504.57,304.48
2023-11-17,Hogar,Sofá,Centro,Tarjeta de Crédito,4,158.41,82.45,0.0,633.65,329.78,303.86
2023-11-17,Ropa,Zapatos,Oeste,Efectivo,7,137.4,91.25,0.1,865.62,638.77,226.84
2023-11-17,Electrónica,Auriculares,Sur,Tarjeta de Crédito,4,547.3,321.52,0.0,2189.18,1286.07,903.12
2023-11-17,Electrónica,Auriculares,Centro,Efectivo,3,1050.5,722.25,0.15,2678.79,2166.74,512.05
2023-11-18,Ropa,Gorra,Sur,PayPal,10,256.92,172.65,0.15,2183.81,1726.49,457.32
2023-11-18,Juguetes,Puzzle,Centro,Tarjeta de Crédito,5,215.09,94.39,0.1,967.92,471.96,495.96
2023-11-18,Deportes,Cinta de correr,Centro,Efectivo,8,316.74,184.38,0.0,2533.95,1475.05,1058.91
2023-11-18,Electrónica,Smartwatch,Sur,PayPal,9,1160.11,526.48,0.0,10441.0,4738.31,5702.7
2023-11-18,Juguetes,Muñeca,Norte,PayPal,9,32.41,14.34,0.0,291.73,129.04,162.7
2023-11-18,Ropa,Camiseta,Centro,Transferencia,3,77.09,31.9,0.2,185.02,95.71,89.31
2023-11-18,Deportes,Bicicleta,Norte,Transferencia,2,244.5,137.79,0.0,488.99,275.58,213.41
2023-11-18,Electrónica,Smartphone,Norte,Transferencia,2,1296.12,736.0,0.05,2462.62,1471.99,990.63
2023-11-18,Juguetes,Puzzle,Sur,Tarjeta de Crédito,8,267.08,155.62,0.15,1816.14,1244.99,571.15
2023-11-18,Hogar,Sofá,Norte,Tarjeta de Crédito,4,72.18,32.98,0.0,288.71,131.91,156.81
2023-11-18,Deportes,Raqueta,Sur,PayPal,3,211.4,129.75,0.15,539.08,389.26,149.81
2023-11-18,Ropa,Pantalón,Centro,Tarjeta de Crédito,6,32.45,16.71,0.15,165.5,100.25,65.24
2023-11-18,Electrónica,Smartphone,Sur,Efectivo,3,1180.73,647.6,0.0,3542.19,1942.79,1599.4
2023-11-18,Deportes,Balón,Oeste,Tarjeta de Crédito,10,114.62,68.34,0.0,1146.21,683.35,462.86
2023-11-19,Ropa,Camiseta,Norte,Efectivo,3,272.53,158.08,0.05,776.71,474.24,302.47
2023-11-19,Deportes,Pesas,Sur,PayPal,2,180.47,67.85,0.15,306.8,135.7,171.1
2023-11-19,Deportes,Cinta de correr,Este,Efectivo,7,110.92,54.92,0.1,698.78,384.42,314.37
2023-11-19,Deportes,Pesas,Este,Tarjeta de Crédito,7,163.79,102.32,0.2,917.21,716.27,200.94
2023-11-19,Hogar,Sofá,Sur,Efectivo,9,167.34,91.27,0.15,1280.14,821.4,458.74
2023-11-19,Ropa,Gorra,Centro,Tarjeta de Crédito,7,220.94,132.43,0.15,1314.57,926.99,387.58
2023-11-19,Ropa,Gorra,Centro,Transferencia,9,61.4,34.35,0.0,552.62,309.16,243.46
2023-11-19,Ropa,Gorra,Centro,PayPal,3,71.76,33.2,0.15,182.98,99.59,83.39
2023-11-19,Juguetes,Coche RC,Sur,Efectivo,9,202.88,84.67,0.0,1825.94,762.07,1063.87
2023-11-19,Deportes,Raqueta,Sur,PayPal,8,227.05,127.15,0.15,1543.97,1017.17,526.79
2023-11-20,Deportes,Raqueta,Oeste,PayPal,5,306.48,179.48,0.1,1379.18,897.4,481.78
2023-11-20,Electrónica,Smartphone,Centro,PayPal,1,226.62,94.2,0.15,192.63,94.2,98.43
2023-11-20,Ropa,Pantalón,Oeste,Tarjeta de Crédito,4,174.19,108.98,0.1,627.08,435.93,191.14
2023-11-20,Electrónica,Smartphone,Este,Efectivo,2,769.93,483.95,0.05,1462.87,967.89,494.98
2023-11-20,Hogar,Lámpara,Sur,Transferencia,1,187.27,111.38,0.2,149.82,111.38,38.44
2023-11-20,Electrónica,Auriculares,Este,PayPal,8,751.86,281.7,0.0,6014.87,2253.6,3761.27
2023-11-20,Hogar,Cama,Oeste,PayPal,8,182.22,72.12,0.2,1166.19,576.94,589.25
2023-11-20,Juguetes,Puzzle,Sur,PayPal,1,49.66,20.66,0.0,49.66,20.66,29.0
2023-11-20,Deportes,Pesas,Este,Efectivo,7,104.65,44.61,0.0,732.55,312.24,420.3
2023-11-21,Electrónica,Tablet,Norte,Transferencia,3,338.99,226.86,0.2,813.58,680.57,133.02
2023-11-21,Electrónica,Laptop,Este,Efectivo,9,668.7,469.42,0.1,5416.51,4224.74,1191.77
2023-11-21,Hogar,Sofá,Oeste,PayPal,8,183.99,121.87,0.0,1471.95,974.93,497.03
2023-11-21,Hogar,Mesa,Este,PayPal,7,252.27,170.54,0.0,1765.91,1193.76,572.15
2023-11-21,Juguetes,Muñeca,Centro,Efectivo,8,138.93,77.64,0.0,1111.44,621.11,490.33
2023-11-21,Deportes,Raqueta,Norte,Tarjeta de Crédito,4,37.59,22.57,0.05,142.85,90.3,52.55
2023-11-21,Ropa,Chaqueta,Centro,Transferencia,4,166.32,68.33,0.1,598.75,273.32,325.43
2023-11-21,Juguetes,Peluche,Este,Tarjeta de Crédito,2,290.41,170.33,0.0,580.83,340.66,240.17
2023-11-21,Hogar,Mesa,Centro,Tarjeta de Crédito,9,232.84,137.67,0.1,1886.0,1239.0,647.0
2023-11-21,Electrónica,Laptop,Sur,Efectivo,9,1446.0,609.11,0.05,12363.3,5481.98,6881.32
2023-11-21,Electrónica,Tablet,Este,Tarjeta de Crédito,3,630.97,319.57,0.15,1608.98,958.72,650.26
2023-11-21,Hogar,Sofá,Este,Efectivo,5,266.28,146.93,0.0,1331.4,734.63,596.77
2023-11-21,Juguetes,Coche RC,Sur,PayPal,9,60.79,33.38,0.0,547.1,300.43,246.67
2023-11-21,Hogar,Silla,Norte,Efectivo,5,129.59,75.72,0.2,518.34,378.6,139.74
2023-11-21,Juguetes,Peluche,Oeste,Tarjeta de Crédito,3,142.16,59.32,0.05,405.17,177.96,227.21
2023-11-21,Juguetes,Puzzle,Este,Efectivo,7,258.95,93.02,0.05,1722.03,651.11,1070.92
2023-11-22,Electrónica,Laptop,Sur,PayPal,2,320.06,158.1,0.1,576.11,316.2,259.91
2023-11-22,Ropa,Zapatos,Sur,PayPal,5,214.53,103.16,0.0,1072.64,515.8,556.84
2023-11-22,Hogar,Silla,Centro,Efectivo,6,44.22,20.36,0.1,238.79,122.16,116.63
2023-11-22,Electrónica,Tablet,Sur,Transferencia,7,943.3,397.69,0.0,6603.12,2783.83,3819.29
2023-11-22,Deportes,Raqueta,Sur,PayPal,3,124.82,71.6,0.0,374.47,214.8,159.67
2023-11-22,Hogar,Mesa,Este,Transferencia,9,268.79,142.54,0.0,2419.1,1282.86,1136.24
2023-11-22,Deportes,Pesas,Norte,Tarjeta de Crédito,2,114.34,66.45,0.0,228.68,132.91,95.77
2023-11-22,Ropa,Pantalón,Este,PayPal,5,156.45,62.52,0.2,625.81,312.58,313.23
2023-11-22,Deportes,Pesas,Este,Efectivo,5,307.03,155.97,0.0,1535.17,779.87,755.31
2023-11-22,Juguetes,Peluche,Este,PayPal,7,185.32,117.47,0.05,1232.38,822.32,410.05
2023-11-22,Ropa,Zapatos,Norte,Tarjeta de Crédito,8,256.36,168.59,0.0,2050.87,1348.71,702.16
2023-11-22,Electrónica,Auriculares,Centro,PayPal,3,1185.4,747.49,0.05,3378.38,2242.48,1135.9
2023-11-22,Juguetes,Puzzle,Este,Transferencia,2,245.91,182.49,0.15,418.04,364.97,53.07
2023-11-22,Ropa,Chaqueta,Norte,Efectivo,7,216.69,110.84,0.2,1213.45,775.91,437.54
2023-11-23,Deportes,Pesas,Oeste,Efectivo,7,168.36,71.34,0.05,1119.59,499.35,620.24
2023-11-23,Electrónica,Auriculares,Oeste,Efectivo,4,482.6,188.96,0.15,1640.82,755.84,884.98
2023-11-23,Electrónica,Smartphone,Oeste,Transferencia,4,290.46,114.13,0.0,1161.82,456.51,705.31
2023-11-23,Deportes,Cinta de correr,Sur,Tarjeta de Crédito,10,53.89,33.21,0.2,431.15,332.13,99.01
2023-11-23,Deportes,Bicicleta,Sur,Transferencia,6,36.83,18.25,0.2,176.79,109.53,67.26
2023-11-23,Electrónica,Tablet,Oeste,Tarjeta de Crédito,6,158.01,58.49,0.0,948.07,350.96,597.1
2023-11-23,Ropa,Camiseta,Oeste,Efectivo,4,236.49,132.04,0.0,945.97,528.15,417.82
2023-11-23,Electrónica,Auriculares,Oeste,Transferencia,1,1207.54,511.87,0.15,1026.41,511.87,514.54
2023-11-23,Electrónica,Smartphone,Oeste,Transferencia,8,604.16,397.38,0.2,3866.6,3179.04,687.56
2023-11-23,Electrónica,Auriculares,Centro,PayPal,4,143.63,74.29,0.0,574.54,297.18,277.36
2023-11-23,Hogar,Mesa,Centro,Tarjeta de Crédito,3,216.77,112.12,0.1,585.29,336.36,248.92
2023-11-23,Hogar,Silla,Sur,PayPal,6,206.99,104.45,0.0,1241.96,626.69,615.27
2023-11-23,Deportes,Raqueta,Sur,Tarjeta de Crédito,9,123.58,62.96,0.0,1112.22,566.6,545.62
2023-11-23,Electrónica,Smartphone,Sur,Efectivo,1,255.57,145.37,0.0,255.57,145.37,110.2
2023-11-23,Electrónica,Smartphone,Oeste,PayPal,7,1136.18,640.63,0.1,7157.91,4484.4,2673.52
2023-11-24,Ropa,Gorra,Sur,PayPal,5,262.51,157.82,0.2,1050.03,789.08,260.95
2023-11-24,Hogar,Sofá,Centro,Tarjeta de Crédito,3,71.62,39.19,0.05,204.11,117.57,86.54
2023-11-24,Hogar,Sofá,Sur,Transferencia,8,71.7,33.98,0.0,573.6,271.81,301.79
2023-11-24,Electrónica,Auriculares,Centro,Transferencia,3,1490.68,765.86,0.15,3801.23,2297.59,1503.65
2023-11-24,Juguetes,Muñeca,Centro,PayPal,7,82.35,53.23,0.0,576.42,372.61,203.81
2023-11-24,Deportes,Balón,Centro,Tarjeta de Crédito,3,13.92,7.38,0.05,39.68,22.14,17.54
2023-11-24,Deportes,Raqueta,Sur,PayPal,8,54.75,25.45,0.05,416.06,203.57,212.49
2023-11-24,Deportes,Balón,Centro,Tarjeta de Crédito,10,57.34,24.56,0.0,573.38,245.63,327.75
2023-11-24,Deportes,Pesas,Oeste,PayPal,2,185.73,80.48,0.1,334.32,160.97,173.35
2023-11-24,Ropa,Gorra,Sur,PayPal,6,90.6,57.55,0.05,516.4,345.27,171.13
2023-11-24,Electrónica,Smartwatch,Norte,Transferencia,7,292.16,211.14,0.0,2045.11,1477.96,567.16
2023-11-24,Deportes,Pesas,Este,Transferencia,3,190.34,76.72,0.0,571.01,230.16,340.85
2023-11-24,Juguetes,Peluche,Centro,Tarjeta de Crédito,9,174.62,98.88,0.0,1571.55,889.88,681.68
2023-11-24,Juguetes,Coche RC,Centro,Tarjeta de Crédito,8,241.02,120.82,0.0,1928.18,966.52,961.66
2023-11-24,Electrónica,Tablet,Este,Transferencia,6,1631.5,729.02,0.05,9299.54,4374.1,4925.44
2023-11-24,Deportes,Cinta de correr,Norte,Transferencia,6,105.01,51.27,0.2,504.05,307.64,196.41
2023-11-24,Hogar,Lámpara,Oeste,Transferencia,7,338.68,177.87,0.0,2370.75,1245.12,1125.63
2023-11-24,Ropa,Camiseta,Sur,Efectivo,6,304.7,191.38,0.0,1828.18,1148.31,679.87
2023-11-24,Hogar,Cama,Centro,Tarjeta de Crédito,8,104.17,41.66,0.0,833.34,333.3,500.04
2023-11-24,Electrónica,Auriculares,Centro,PayPal,6,818.14,347.29,0.0,4908.82,2083.75,2825.07
2023-11-25,Hogar,Silla,Sur,Efectivo,6,272.01,197.38,0.0,1632.07,1184.27,447.8
2023-11-25,Electrónica,Tablet,Sur,Efectivo,5,937.04,386.13,0.0,4685.19,1930.67,2754.52
2023-11-25,Hogar,Silla,Este,Transferencia,10,269.04,201.98,0.0,2690.42,2019.82,670.6
2023-11-25,Ropa,Pantalón,Oeste,Efectivo,2,235.9,136.36,0.0,471.81,272.73,199.08
2023-11-25,Hogar,Lámpara,Oeste,Tarjeta de Crédito,8,182.82,105.02,0.15,1243.2,840.15,403.05
2023-11-25,Juguetes,Peluche,Centro,Efectivo,9,86.1,62.79,0.0,774.89,565.08,209.81
2023-11-25,Electrónica,Smartphone,Norte,Transferencia,9,1243.43,737.41,0.0,11190.89,6636.7,4554.19
2023-11-25,Deportes,Balón,Este,Tarjeta de Crédito,7,195.27,86.9,0.2,1093.53,608.29,485.24
2023-11-25,Juguetes,Peluche,Sur,Efectivo,9,155.31,61.05,0.0,1397.82,549.46,848.36
2023-11-25,Juguetes,Coche RC,Norte,Tarjeta de Crédito,7,124.1,49.38,0.05,825.28,345.65,479.63
2023-11-25,Hogar,Cama,Norte,Transferencia,6,70.73,34.56,0.05,403.14,207.34,195.8
2023-11-25,Ropa,Gorra,Este,Tarjeta de Crédito,1,78.55,39.56,0.1,70.7,39.56,31.14
2023-11-25,Deportes,Bicicleta,Este,Efectivo,6,306.77,131.37,0.05,1748.56,788.21,960.35
2023-11-25,Deportes,Raqueta,Sur,PayPal,1,114.43,47.93,0.15,97.26,47.93,49.33
2023-11-26,Juguetes,Muñeca,Este,Tarjeta de Crédito,3,149.41,93.17,0.2,358.57,279.51,79.06
2023-11-26,Juguetes,Puzzle,Norte,Efectivo,7,215.98,139.64,0.2,1209.47,977.5,231.98
2023-11-26,Juguetes,Puzzle,Oeste,PayPal,6,128.03,63.59,0.0,768.2,381.52,386.69
2023-11-26,Ropa,Pantalón,Sur,PayPal,3,156.09,94.46,0.0,468.26,283.37,184.89
2023-11-26,Juguetes,Lego,Sur,Tarjeta de Crédito,9,12.7,6.53,0.15,97.17,58.79,38.38
2023-11-26,Juguetes,Muñeca,Sur,PayPal,2,88.45,42.06,0.15,150.37,84.12,66.26
2023-11-26,Hogar,Lámpara,Norte,Tarjeta de Crédito,10,208.38,128.43,0.15,1771.21,1284.25,486.96
2023-11-26,Hogar,Lámpara,Centro,Efectivo,2,135.37,94.61,0.0,270.74,189.22,81.52
2023-11-26,Hogar,Silla,Centro,Transferencia,2,128.04,59.0,0.15,217.67,117.99,99.67
2023-11-26,Ropa,Pantalón,Este,Tarjeta de Crédito,10,70.72,37.71,0.2,565.79,377.15,188.65
2023-11-26,Deportes,Bicicleta,Centro,Efectivo,7,70.11,38.76,0.2,392.63,271.29,121.34
2023-11-26,Juguetes,Muñeca,Norte,PayPal,7,16.49,10.04,0.05,109.65,70.25,39.39
2023-11-26,Juguetes,Coche RC,Norte,Efectivo,3,200.42,103.06,0.0,601.25,309.17,292.08
2023-11-27,Juguetes,Puzzle,Sur,Transferencia,7,125.82,53.13,0.2,704.61,371.91,332.7
2023-11-27,Juguetes,Lego,Norte,Efectivo,4,261.95,99.74,0.0,1047.79,398.97,648.82
2023-11-27,Hogar,Silla,Norte,Transferencia,1,171.34,70.3,0.2,137.08,70.3,66.77
2023-11-27,Ropa,Camiseta,Centro,Tarjeta de Crédito,7,174.99,74.55,0.1,1102.46,521.82,580.64
2023-11-27,Juguetes,Puzzle,Sur,Tarjeta de Crédito,2,117.35,47.06,0.05,222.96,94.12,128.84
2023-11-27,Electrónica,Tablet,Este,PayPal,3,769.71,349.51,0.2,1847.31,1048.52,798.79
2023-11-27,Deportes,Pesas,Este,Tarjeta de Crédito,4,63.77,46.68,0.15,216.82,186.73,30.09
2023-11-27,Juguetes,Puzzle,Sur,PayPal,5,188.32,114.36,0.0,941.6,571.8,369.8
2023-11-27,Deportes,Pesas,Oeste,PayPal,9,193.85,129.19,0.0,1744.67,1162.75,581.92
2023-11-27,Hogar,Mesa,Este,PayPal,10,158.08,74.0,0.05,1501.77,739.96,761.82
2023-11-27,Electrónica,Tablet,Este,Transferencia,1,1054.33,567.44,0.15,896.18,567.44,328.75
2023-11-27,Deportes,Pesas,Este,Efectivo,2,231.1,143.93,0.15,392.87,287.86,105.01
2023-11-27,Deportes,Bicicleta,Oeste,Tarjeta de Crédito,3,87.6,32.5,0.0,262.79,97.49,165.29
2023-11-27,Juguetes,Lego,Centro,Transferencia,9,148.31,77.51,0.15,1134.58,697.58,437.0
2023-11-27,Juguetes,Muñeca,Oeste,Tarjeta de Crédito,8,225.07,136.3,0.15,1530.49,1090.38,440.11
2023-11-27,Juguetes,Coche RC,Oeste,Efectivo,8,58.61,28.99,0.0,468.84,231.89,236.95
2023-11-27,Ropa,Camiseta,Este,PayPal,5,298.64,184.75,0.05,1418.54,923.77,494.77
2023-11-27,Juguetes,Coche RC,Norte,Efectivo,7,229.34,137.55,0.1,1444.83,962.86,481.97
2023-11-27,Deportes,Balón,Oeste,Tarjeta de Crédito,1,202.39,113.35,0.0,202.39,113.35,89.05
2023-11-27,Hogar,Silla,Sur,Efectivo,4,165.02,91.62,0.1,594.08,366.49,227.58
2023-11-28,Electrónica,Auriculares,Norte,Transferencia,4,116.26,72.36,0.0,465.03,289.43,175.61
2023-11-28,Juguetes,Coche RC,Centro,Tarjeta de Crédito,3,332.73,131.4,0.05,948.27,394.21,554.06
2023-11-28,Deportes,Raqueta,Norte,Efectivo,3,64.0,31.03,0.05,182.39,93.09,89.31
2023-11-28,Juguetes,Lego,Norte,Efectivo,2,310.07,183.59,0.0,620.13,367.18,252.95
2023-11-28,Electrónica,Tablet,Oeste,Efectivo,5,438.56,240.64,0.0,2192.82,1203.21,989.61
2023-11-28,Electrónica,Laptop,Sur,Efectivo,5,1211.89,703.69,0.0,6059.44,3518.44,2541.01
2023-11-28,Ropa,Pantalón,Este,PayPal,7,280.19,156.72,0.0,1961.33,1097.02,864.3
2023-11-28,Ropa,Pantalón,Norte,Efectivo,6,262.0,94.44,0.1,1414.8,566.65,848.15
2023-11-28,Deportes,Cinta de correr,Oeste,Efectivo,7,35.42,20.9,0.1,223.17,146.28,76.89
2023-11-28,Juguetes,Lego,Norte,Transferencia,1,213.7,92.82,0.0,213.7,92.82,120.88
2023-11-28,Hogar,Silla,Este,PayPal,1,215.02,142.0,0.05,204.27,142.0,62.27
2023-11-28,Hogar,Silla,Oeste,Tarjeta de Crédito,9,139.85,67.15,0.0,1258.63,604.37,654.26
2023-11-28,Hogar,Cama,Sur,Tarjeta de Crédito,3,18.27,9.4,0.2,43.84,28.2,15.64
2023-11-28,Ropa,Gorra,Este,Efectivo,2,271.71,113.9,0.2,434.73,227.81,206.93
2023-11-28,Electrónica,Smartwatch,Centro,PayPal,5,467.11,245.13,0.15,1985.22,1225.65,759.56
2023-11-28,Juguetes,Muñeca,Centro,PayPal,7,272.77,124.75,0.0,1909.4,873.26,1036.14
2023-11-28,Electrónica,Tablet,Oeste,Tarjeta de Crédito,2,233.38,126.34,0.0,466.77,252.69,214.08
2023-11-29,Ropa,Camiseta,Oeste,Tarjeta de Crédito,1,41.43,17.34,0.15,35.22,17.34,17.88
2023-11-29,Electrónica,Smartphone,Este,PayPal,8,1003.49,646.95,0.0,8027.92,5175.64,2852.28
2023-11-29,Ropa,Chaqueta,Este,Efectivo,10,184.48,82.22,0.15,1568.08,822.24,745.84
2023-11-29,Deportes,Pesas,Norte,Tarjeta de Crédito,2,253.22,134.08,0.0,506.43,268.16,238.27
2023-11-29,Hogar,Silla,Oeste,Efectivo,7,267.94,190.32,0.0,1875.55,1332.23,543.32
2023-11-29,Electrónica,Laptop,Norte,Transferencia,7,696.7,272.77,0.0,4876.9,1909.38,2967.52
2023-11-29,Ropa,Pantalón,Sur,Efectivo,5,159.74,93.85,0.1,718.82,469.25,249.57
2023-11-29,Electrónica,Laptop,Sur,Tarjeta de Crédito,5,170.17,120.03,0.1,765.75,600.13,165.62
2023-11-29,Juguetes,Peluche,Este,PayPal,5,38.13,20.66,0.0,190.67,103.32,87.35
2023-11-29,Deportes,Pesas,Sur,Tarjeta de Crédito,6,21.25,9.76,0.15,108.38,58.56,49.83
2023-11-29,Juguetes,Puzzle,Norte,Transferencia,3,171.17,59.83,0.1,462.17,179.5,282.66
2023-11-29,Electrónica,Auriculares,Este,PayPal,7,1034.66,569.97,0.0,7242.59,3989.78,3252.81
2023-11-29,Hogar,Lámpara,Este,Tarjeta de Crédito,2,270.26,127.49,0.05,513.5,254.99,258.51
2023-11-29,Electrónica,Tablet,Este,Transferencia,3,1434.52,764.76,0.0,4303.55,2294.29,2009.25
2023-11-29,Ropa,Gorra,Centro,PayPal,5,45.47,31.89,0.1,204.63,159.46,45.17
2023-11-30,Juguetes,Muñeca,Oeste,Transferencia,1,302.72,162.2,0.0,302.72,162.2,140.52
2023-11-30,Deportes,Balón,Sur,Efectivo,2,176.91,77.96,0.0,353.81,155.91,197.9
2023-11-30,Juguetes,Puzzle,Oeste,Transferencia,1,273.45,154.17,0.0,273.45,154.17,119.28
2023-11-30,Hogar,Silla,Norte,PayPal,3,295.65,130.07,0.2,709.56,390.2,319.37
2023-11-30,Juguetes,Muñeca,Oeste,Efectivo,2,144.84,79.82,0.1,260.71,159.64,101.08
2023-11-30,Ropa,Chaqueta,Centro,Transferencia,7,271.74,115.96,0.15,1616.82,811.7,805.12
2023-11-30,Deportes,Bicicleta,Sur,Efectivo,9,140.39,96.02,0.0,1263.53,864.17,399.36
2023-11-30,Juguetes,Muñeca,Centro,PayPal,7,142.38,59.51,0.2,797.34,416.54,380.79
2023-11-30,Deportes,Balón,Este,Efectivo,10,69.4,26.47,0.0,694.04,264.73,429.3
2023-11-30,Ropa,Camiseta,Centro,Efectivo,3,249.08,112.5,0.05,709.87,337.51,372.36
2023-11-30,Deportes,Bicicleta,Sur,PayPal,4,219.27,127.35,0.2,701.67,509.41,192.26
2023-11-30,Electrónica,Auriculares,Este,Efectivo,3,634.19,409.4,0.15,1617.18,1228.19,388.99
2023-11-30,Juguetes,Muñeca,Oeste,Tarjeta de Crédito,10,260.37,154.03,0.1,2343.3,1540.34,802.96
